epoch,train_loss,train_eval,test_loss,test_eval
46,0.772634497673043,[0.0; 0.0; 0.0; 0.0; 0.0],0.8304841894852487,[0.7215762138366699; 0.8034006357192993; 0.4261847138404846; 0.8976043462753296; 0.8197876214981079]
47,0.7506107070851273,[0.0; 0.0; 0.0; 0.0; 0.0],0.8253672781743502,[0.728675365447998; 0.802863597869873; 0.42424464225769043; 0.8961805701255798; 0.8260043263435364]
48,0.7337510604205774,[0.0; 0.0; 0.0; 0.0; 0.0],0.8248126684573659,[0.7310765385627747; 0.7955539226531982; 0.4107133746147156; 0.8972797393798828; 0.826413631439209]
49,0.7337106022876883,[0.0; 0.0; 0.0; 0.0; 0.0],0.8353470229265982,[0.7349753379821777; 0.7889861464500427; 0.42625901103019714; 0.9036411046981812; 0.8217041492462158]
50,0.719288717174109,[0.0; 0.0; 0.0; 0.0; 0.0],0.8477971198266012,[0.7450994849205017; 0.8133277893066406; 0.44389235973358154; 0.902289867401123; 0.8236460089683533]
51,0.7105704118347589,[0.0; 0.0; 0.0; 0.0; 0.0],0.8316621780395508,[0.7468109130859375; 0.8140201568603516; 0.43008771538734436; 0.9034796953201294; 0.8378472328186035]
52,0.7118950223028002,[0.0; 0.0; 0.0; 0.0; 0.0],0.8429805605035079,[0.7464801073074341; 0.8103402853012085; 0.4382176101207733; 0.8986543416976929; 0.8308249115943909]
53,0.707994417375813,[0.0; 0.0; 0.0; 0.0; 0.0],0.8657440794141669,[0.7394047975540161; 0.8040751218795776; 0.42302557826042175; 0.9040361642837524; 0.8116236925125122]
54,0.7107050335959882,[0.0; 0.0; 0.0; 0.0; 0.0],0.8324901472058213,[0.7360699772834778; 0.8120478391647339; 0.45248427987098694; 0.9000275731086731; 0.8195171356201172]
55,0.6976569112036665,[0.0; 0.0; 0.0; 0.0; 0.0],0.881356930523588,[0.746129035949707; 0.8167070150375366; 0.4360899329185486; 0.9031368494033813; 0.8198206424713135]
