epoch,train_loss,train_eval,test_loss,test_eval
58,0.33968985100455634,[0.0; 0.0; 0.0; 0.0; 0.0],1.0533554093879567,[0.7641104459762573; 0.8579373955726624; 0.5091876983642578; 0.9300336241722107; 0.7852035760879517]
59,0.3337570309112667,[0.0; 0.0; 0.0; 0.0; 0.0],1.0609844211946453,[0.7620996236801147; 0.8560671806335449; 0.5230300426483154; 0.9326733946800232; 0.796159565448761]
60,0.3276519835916313,[0.0; 0.0; 0.0; 0.0; 0.0],1.091534976373639,[0.7698813080787659; 0.8546406030654907; 0.5157839059829712; 0.9336895942687988; 0.8026794195175171]
61,0.32876056182726593,[0.0; 0.0; 0.0; 0.0; 0.0],1.1077545923099184,[0.7827889323234558; 0.8552769422531128; 0.520265519618988; 0.9326413869857788; 0.7911168336868286]
62,0.322761358080584,[0.0; 0.0; 0.0; 0.0; 0.0],1.1057553646857279,[0.7778109312057495; 0.8603674173355103; 0.5232535004615784; 0.9340412616729736; 0.8017765283584595]
63,0.3157399208603579,[0.0; 0.0; 0.0; 0.0; 0.0],1.1078783231869078,[0.7725952863693237; 0.8538950681686401; 0.5225162506103516; 0.9324200749397278; 0.7920705080032349]
64,0.30364916228563843,[0.0; 0.0; 0.0; 0.0; 0.0],1.1220151436956305,[0.773735523223877; 0.8596464991569519; 0.52482008934021; 0.9312148094177246; 0.8078209161758423]
65,0.3050039307302723,[0.0; 0.0; 0.0; 0.0; 0.0],1.10710945254878,[0.7678800821304321; 0.8552877902984619; 0.49754393100738525; 0.9313263297080994; 0.798244833946228]
66,0.3034328780163729,[0.0; 0.0; 0.0; 0.0; 0.0],1.2337405911663122,[0.7777010798454285; 0.8545124530792236; 0.5191833972930908; 0.9280571341514587; 0.7767634391784668]
67,0.30297742491263163,[0.0; 0.0; 0.0; 0.0; 0.0],1.2309100753382634,[0.7680235505104065; 0.8593965768814087; 0.5171736478805542; 0.9288203716278076; 0.8001569509506226]
68,0.29077723839425096,[0.0; 0.0; 0.0; 0.0; 0.0],1.2534654726061905,[0.7700625061988831; 0.8598120808601379; 0.5229105949401855; 0.9319989085197449; 0.7942030429840088]
